coin,method,entry_dt,exit_dt,reason,pnl_pct,pnl_usd
INJ,QR8_raw,2026-06-24T17:00:00.000,2026-06-25T05:00:00.000,TP,1.1182,27.96
WLD,QR8_gated,2025-07-04T11:00:00.000,2025-07-04T14:00:00.000,SL,-2.1226,-53.07
WLD,QR8_gated,2025-07-04T17:00:00.000,2025-07-05T03:00:00.000,TP,1.1185,27.96
WLD,QR8_gated,2025-07-24T06:00:00.000,2025-07-24T13:00:00.000,TP,4.2929,107.32
WLD,QR8_gated,2025-07-28T16:00:00.000,2025-07-28T18:00:00.000,SL,-2.6573,-66.43
WLD,QR8_gated,2025-07-28T20:00:00.000,2025-07-29T00:00:00.000,SL,-2.7075,-67.69
WLD,QR8_gated,2025-08-14T13:00:00.000,2025-08-15T06:00:00.000,TP,-0.18,-4.5
WLD,QR8_gated,2025-08-24T07:00:00.000,2025-08-24T17:00:00.000,TP,1.3311,33.28
WLD,QR8_gated,2025-09-11T15:00:00.000,2025-09-12T05:00:00.000,TP,1.417,35.43
WLD,QR8_gated,2025-09-15T16:00:00.000,2025-09-16T06:00:00.000,TP,2.4136,60.34
WLD,QR8_gated,2025-09-22T01:00:00.000,2025-09-22T04:00:00.000,SL,-2.1963,-54.91
WLD,QR8_gated,2025-09-22T06:00:00.000,2025-09-22T06:00:00.000,SL,-2.7032,-67.58
WLD,QR8_gated,2025-09-22T08:00:00.000,2025-09-22T16:00:00.000,TP,3.9394,98.48
WLD,QR8_gated,2026-01-08T14:00:00.000,2026-01-08T15:00:00.000,TP,2.551,63.77
WLD,QR8_gated,2026-01-15T19:00:00.000,2026-01-16T08:00:00.000,TP,0.9402,23.5
WLD,QR8_gated,2026-01-16T16:00:00.000,2026-01-16T21:00:00.000,TP,2.6135,65.34
WLD,QR8_gated,2026-03-06T15:00:00.000,2026-03-07T05:00:00.000,TP,0.4835,12.09
WLD,QR8_gated,2026-03-18T12:00:00.000,2026-03-18T13:00:00.000,SL,-2.2177,-55.44
WLD,QR8_gated,2026-03-18T15:00:00.000,2026-03-19T05:00:00.000,SL,-2.395,-59.87
WLD,QR8_gated,2026-04-18T17:00:00.000,2026-04-19T00:00:00.000,SL,-3.1768,-79.42
WLD,QR8_gated,2026-05-12T16:00:00.000,2026-05-12T22:00:00.000,TP,2.6757,66.89
WLD,QR8_gated,2026-05-15T14:00:00.000,2026-05-16T02:00:00.000,TP,2.3346,58.37
WLD,QR8_gated,2026-05-28T04:00:00.000,2026-05-28T05:00:00.000,SL,-4.6843,-117.11
WLD,QR8_gated,2026-05-28T07:00:00.000,2026-05-28T10:00:00.000,SL,-5.0143,-125.36
WLD,QR8_gated,2026-06-23T09:00:00.000,2026-06-23T15:00:00.000,SL,-3.7535,-93.84
WLD,QR8_raw,2025-05-30T01:00:00.000,2025-05-30T16:00:00.000,SL,-3.4548,-86.37
WLD,QR8_raw,2025-05-30T23:00:00.000,2025-05-31T00:00:00.000,SL,-3.5732,-89.33
WLD,QR8_raw,2025-05-31T02:00:00.000,2025-05-31T08:00:00.000,TP,5.3671,134.18
WLD,QR8_raw,2025-06-05T20:00:00.000,2025-06-05T20:00:00.000,SL,-3.0889,-77.22
WLD,QR8_raw,2025-06-05T22:00:00.000,2025-06-06T07:00:00.000,TP,2.7738,69.35
WLD,QR8_raw,2025-06-12T21:00:00.000,2025-06-13T00:00:00.000,SL,-3.346,-83.65
WLD,QR8_raw,2025-06-13T02:00:00.000,2025-06-13T15:00:00.000,TP,2.9851,74.63
WLD,QR8_raw,2025-06-17T01:00:00.000,2025-06-17T15:00:00.000,SL,-2.9445,-73.61
WLD,QR8_raw,2025-06-17T17:00:00.000,2025-06-18T01:00:00.000,TP,3.1501,78.75
WLD,QR8_raw,2025-06-18T11:00:00.000,2025-06-18T14:00:00.000,TP,3.1411,78.53
WLD,QR8_raw,2025-06-21T14:00:00.000,2025-06-21T17:00:00.000,SL,-2.3018,-57.55
WLD,QR8_raw,2025-06-21T19:00:00.000,2025-06-21T21:00:00.000,SL,-2.4697,-61.74
WLD,QR8_raw,2025-06-22T16:00:00.000,2025-06-22T22:00:00.000,TP,3.3722,84.31
WLD,QR8_raw,2025-07-04T11:00:00.000,2025-07-04T14:00:00.000,SL,-2.1226,-53.07
WLD,QR8_raw,2025-07-04T17:00:00.000,2025-07-05T03:00:00.000,TP,1.1185,27.96
WLD,QR8_raw,2025-07-24T06:00:00.000,2025-07-24T13:00:00.000,TP,4.2929,107.32
WLD,QR8_raw,2025-07-28T16:00:00.000,2025-07-28T18:00:00.000,SL,-2.6573,-66.43
WLD,QR8_raw,2025-07-28T20:00:00.000,2025-07-29T00:00:00.000,SL,-2.7075,-67.69
WLD,QR8_raw,2025-07-29T21:00:00.000,2025-07-30T04:00:00.000,TP,2.0035,50.09
WLD,QR8_raw,2025-07-30T11:00:00.000,2025-07-30T14:00:00.000,TP,1.8188,45.47
WLD,QR8_raw,2025-07-31T23:00:00.000,2025-08-01T00:00:00.000,SL,-2.8239,-70.6
WLD,QR8_raw,2025-08-01T02:00:00.000,2025-08-01T08:00:00.000,SL,-3.1156,-77.89
WLD,QR8_raw,2025-08-05T08:00:00.000,2025-08-05T22:00:00.000,SL,-1.9628,-49.07
WLD,QR8_raw,2025-08-14T13:00:00.000,2025-08-15T06:00:00.000,TP,-0.18,-4.5
WLD,QR8_raw,2025-08-15T15:00:00.000,2025-08-15T15:00:00.000,SL,-2.7039,-67.6
WLD,QR8_raw,2025-08-15T17:00:00.000,2025-08-15T22:00:00.000,TP,2.2342,55.85
WLD,QR8_raw,2025-08-18T03:00:00.000,2025-08-18T17:00:00.000,TP,0.3385,8.46
WLD,QR8_raw,2025-08-19T19:00:00.000,2025-08-20T04:00:00.000,TP,1.7618,44.05
WLD,QR8_raw,2025-08-24T07:00:00.000,2025-08-24T17:00:00.000,TP,1.3311,33.28
WLD,QR8_raw,2025-08-25T11:00:00.000,2025-08-25T14:00:00.000,TP,3.8628,96.57
WLD,QR8_raw,2025-08-25T21:00:00.000,2025-08-26T07:00:00.000,TP,3.223,80.57
WLD,QR8_raw,2025-09-01T03:00:00.000,2025-09-01T07:00:00.000,TP,2.4286,60.71
WLD,QR8_raw,2025-09-11T15:00:00.000,2025-09-12T05:00:00.000,TP,1.417,35.43
WLD,QR8_raw,2025-09-15T16:00:00.000,2025-09-16T06:00:00.000,TP,2.4136,60.34
WLD,QR8_raw,2025-09-22T01:00:00.000,2025-09-22T04:00:00.000,SL,-2.1963,-54.91
WLD,QR8_raw,2025-09-22T06:00:00.000,2025-09-22T06:00:00.000,SL,-2.7032,-67.58
WLD,QR8_raw,2025-09-22T08:00:00.000,2025-09-22T16:00:00.000,TP,3.9394,98.48
WLD,QR8_raw,2025-09-30T16:00:00.000,2025-09-30T20:00:00.000,TP,2.2007,55.02
WLD,QR8_raw,2025-10-07T16:00:00.000,2025-10-08T03:00:00.000,SL,-2.7756,-69.39
WLD,QR8_raw,2025-10-10T21:00:00.000,2025-10-10T21:00:00.000,SL,-5.5172,-137.93
WLD,QR8_raw,2025-10-10T23:00:00.000,2025-10-11T11:00:00.000,TP,13.3017,332.54
WLD,QR8_raw,2025-10-14T07:00:00.000,2025-10-14T15:00:00.000,TP,3.8864,97.16
WLD,QR8_raw,2025-10-17T07:00:00.000,2025-10-17T07:00:00.000,SL,-3.1451,-78.63
WLD,QR8_raw,2025-10-17T09:00:00.000,2025-10-17T16:00:00.000,TP,5.3103,132.76
WLD,QR8_raw,2025-10-21T05:00:00.000,2025-10-21T12:00:00.000,TP,2.2013,55.03
WLD,QR8_raw,2025-10-22T20:00:00.000,2025-10-22T21:00:00.000,SL,-2.807,-70.18
WLD,QR8_raw,2025-10-22T23:00:00.000,2025-10-23T06:00:00.000,TP,3.5721,89.3
WLD,QR8_raw,2025-10-28T21:00:00.000,2025-10-29T10:00:00.000,TP,1.1865,29.66
WLD,QR8_raw,2025-10-30T14:00:00.000,2025-10-30T17:00:00.000,SL,-3.1955,-79.89
WLD,QR8_raw,2025-11-03T04:00:00.000,2025-11-03T15:00:00.000,SL,-2.4951,-62.38
WLD,QR8_raw,2025-11-03T17:00:00.000,2025-11-04T05:00:00.000,SL,-3.923,-98.07
WLD,QR8_raw,2025-11-13T19:00:00.000,2025-11-14T04:00:00.000,SL,-3.4099,-85.25
WLD,QR8_raw,2025-11-16T17:00:00.000,2025-11-17T00:00:00.000,TP,2.2091,55.23
WLD,QR8_raw,2025-11-19T19:00:00.000,2025-11-19T21:00:00.000,TP,3.5071,87.68
WLD,QR8_raw,2025-11-21T10:00:00.000,2025-11-22T01:00:00.000,TP,0.8516,21.29
WLD,QR8_raw,2025-12-01T01:00:00.000,2025-12-01T12:00:00.000,SL,-2.7592,-68.98
WLD,QR8_raw,2025-12-01T20:00:00.000,2025-12-01T21:00:00.000,TP,1.9679,49.2
WLD,QR8_raw,2025-12-05T12:00:00.000,2025-12-05T14:00:00.000,SL,-1.8176,-45.44
WLD,QR8_raw,2025-12-05T16:00:00.000,2025-12-05T16:00:00.000,SL,-2.1324,-53.31
WLD,QR8_raw,2025-12-05T18:00:00.000,2025-12-06T06:00:00.000,TP,0.3235,8.09
WLD,QR8_raw,2025-12-07T15:00:00.000,2025-12-07T17:00:00.000,TP,3.4099,85.25
WLD,QR8_raw,2025-12-11T04:00:00.000,2025-12-11T17:00:00.000,TP,1.814,45.35
WLD,QR8_raw,2025-12-12T17:00:00.000,2025-12-13T03:00:00.000,TP,2.8678,71.7
WLD,QR8_raw,2025-12-14T15:00:00.000,2025-12-14T19:00:00.000,SL,-1.5606,-39.01
WLD,QR8_raw,2025-12-14T21:00:00.000,2025-12-14T23:00:00.000,SL,-1.6953,-42.38
WLD,QR8_raw,2025-12-15T16:00:00.000,2025-12-15T17:00:00.000,SL,-2.4832,-62.08
WLD,QR8_raw,2025-12-15T19:00:00.000,2025-12-16T10:00:00.000,TP,0.2569,6.42
WLD,QR8_raw,2025-12-21T14:00:00.000,2025-12-21T23:00:00.000,TP,2.3598,58.99
WLD,QR8_raw,2025-12-22T21:00:00.000,2025-12-23T13:00:00.000,SL,-1.9809,-49.52
WLD,QR8_raw,2025-12-31T17:00:00.000,2026-01-01T00:00:00.000,TP,2.0135,50.34
WLD,QR8_raw,2026-01-08T14:00:00.000,2026-01-08T15:00:00.000,TP,2.551,63.77
WLD,QR8_raw,2026-01-15T19:00:00.000,2026-01-16T08:00:00.000,TP,0.9402,23.5
WLD,QR8_raw,2026-01-16T16:00:00.000,2026-01-16T21:00:00.000,TP,2.6135,65.34
WLD,QR8_raw,2026-01-19T00:00:00.000,2026-01-19T00:00:00.000,SL,-2.0635,-51.59
WLD,QR8_raw,2026-01-19T02:00:00.000,2026-01-19T16:00:00.000,TP,2.4447,61.12
WLD,QR8_raw,2026-01-20T10:00:00.000,2026-01-20T15:00:00.000,SL,-1.9417,-48.54
WLD,QR8_raw,2026-01-20T17:00:00.000,2026-01-20T22:00:00.000,SL,-2.2653,-56.63
WLD,QR8_raw,2026-01-25T17:00:00.000,2026-01-25T18:00:00.000,SL,-1.7711,-44.28
WLD,QR8_raw,2026-01-25T20:00:00.000,2026-01-26T03:00:00.000,TP,4.2275,105.69
WLD,QR8_raw,2026-01-31T15:00:00.000,2026-01-31T17:00:00.000,SL,-3.3825,-84.56
WLD,QR8_raw,2026-01-31T19:00:00.000,2026-02-01T07:00:00.000,TP,6.5658,164.15
WLD,QR8_raw,2026-02-01T17:00:00.000,2026-02-02T00:00:00.000,TP,1.7369,43.42
WLD,QR8_raw,2026-02-05T16:00:00.000,2026-02-05T20:00:00.000,SL,-3.8925,-97.31
WLD,QR8_raw,2026-02-05T22:00:00.000,2026-02-06T00:00:00.000,SL,-4.8704,-121.76
WLD,QR8_raw,2026-02-09T11:00:00.000,2026-02-09T16:00:00.000,TP,2.4923,62.31
WLD,QR8_raw,2026-02-11T07:00:00.000,2026-02-11T13:00:00.000,TP,1.1117,27.79
WLD,QR8_raw,2026-02-18T21:00:00.000,2026-02-19T04:00:00.000,TP,1.0229,25.57
WLD,QR8_raw,2026-02-19T14:00:00.000,2026-02-19T23:00:00.000,TP,1.1236,28.09
WLD,QR8_raw,2026-02-23T02:00:00.000,2026-02-23T06:00:00.000,TP,3.5558,88.89
WLD,QR8_raw,2026-02-28T07:00:00.000,2026-02-28T13:00:00.000,TP,4.1073,102.68
WLD,QR8_raw,2026-03-06T15:00:00.000,2026-03-07T05:00:00.000,TP,0.4835,12.09
WLD,QR8_raw,2026-03-07T16:00:00.000,2026-03-07T19:00:00.000,SL,-1.3549,-33.87
WLD,QR8_raw,2026-03-07T21:00:00.000,2026-03-07T22:00:00.000,SL,-1.2947,-32.37
WLD,QR8_raw,2026-03-08T03:00:00.000,2026-03-08T10:00:00.000,TP,0.9032,22.58
WLD,QR8_raw,2026-03-08T16:00:00.000,2026-03-08T17:00:00.000,SL,-1.6075,-40.19
WLD,QR8_raw,2026-03-08T19:00:00.000,2026-03-08T22:00:00.000,SL,-1.7233,-43.08
WLD,QR8_raw,2026-03-09T00:00:00.000,2026-03-09T03:00:00.000,TP,1.8814,47.03
WLD,QR8_raw,2026-03-18T12:00:00.000,2026-03-18T13:00:00.000,SL,-2.2177,-55.44
WLD,QR8_raw,2026-03-18T15:00:00.000,2026-03-19T05:00:00.000,SL,-2.395,-59.87
WLD,QR8_raw,2026-03-19T07:00:00.000,2026-03-19T07:00:00.000,SL,-2.286,-57.15
WLD,QR8_raw,2026-03-19T09:00:00.000,2026-03-19T12:00:00.000,SL,-2.4655,-61.64
WLD,QR8_raw,2026-03-20T11:00:00.000,2026-03-20T13:00:00.000,SL,-2.2602,-56.51
WLD,QR8_raw,2026-03-20T15:00:00.000,2026-03-20T16:00:00.000,TP,2.8479,71.2
WLD,QR8_raw,2026-03-22T20:00:00.000,2026-03-23T01:00:00.000,TP,1.5166,37.91
WLD,QR8_raw,2026-03-26T16:00:00.000,2026-03-27T04:00:00.000,SL,-2.5021,-62.55
WLD,QR8_raw,2026-03-27T10:00:00.000,2026-03-27T14:00:00.000,SL,-2.5977,-64.94
WLD,QR8_raw,2026-03-27T17:00:00.000,2026-03-27T19:00:00.000,SL,-2.683,-67.07
WLD,QR8_raw,2026-03-28T00:00:00.000,2026-03-28T07:00:00.000,TP,3.7864,94.66
WLD,QR8_raw,2026-04-05T06:00:00.000,2026-04-05T07:00:00.000,SL,-1.755,-43.87
WLD,QR8_raw,2026-04-05T09:00:00.000,2026-04-05T12:00:00.000,SL,-1.7826,-44.57
WLD,QR8_raw,2026-04-05T20:00:00.000,2026-04-05T21:00:00.000,SL,-2.0468,-51.17
WLD,QR8_raw,2026-04-18T17:00:00.000,2026-04-19T00:00:00.000,SL,-3.1768,-79.42
WLD,QR8_raw,2026-04-27T16:00:00.000,2026-04-27T23:00:00.000,TP,1.6318,40.79
WLD,QR8_raw,2026-04-29T19:00:00.000,2026-04-30T00:00:00.000,TP,2.6445,66.11
WLD,QR8_raw,2026-05-12T16:00:00.000,2026-05-12T22:00:00.000,TP,2.6757,66.89
WLD,QR8_raw,2026-05-15T14:00:00.000,2026-05-16T02:00:00.000,TP,2.3346,58.37
WLD,QR8_raw,2026-05-16T10:00:00.000,2026-05-16T15:00:00.000,TP,2.1846,54.62
WLD,QR8_raw,2026-05-28T04:00:00.000,2026-05-28T05:00:00.000,SL,-4.6843,-117.11
WLD,QR8_raw,2026-05-28T07:00:00.000,2026-05-28T10:00:00.000,SL,-5.0143,-125.36
WLD,QR8_raw,2026-06-23T09:00:00.000,2026-06-23T15:00:00.000,SL,-3.7535,-93.84
WLD,QR8_raw,2026-06-24T04:00:00.000,2026-06-24T05:00:00.000,TP,5.0786,126.97
WLD,QR8_raw,2026-06-25T14:00:00.000,2026-06-26T02:00:00.000,SL,-4.2211,-105.53
WLD,QR8_raw,2026-06-30T02:00:00.000,2026-06-30T05:00:00.000,TP,2.7123,67.81
WLD,QR8_raw,2026-07-01T13:00:00.000,2026-07-01T15:00:00.000,TP,3.6113,90.28
WLD,QR8_raw,2026-07-01T19:00:00.000,2026-07-02T04:00:00.000,TP,3.5905,89.76
LTC,QR8_gated,2025-07-01T21:00:00.000,2025-07-02T05:00:00.000,TP,0.8079,20.2
LTC,QR8_gated,2025-07-12T16:00:00.000,2025-07-12T23:00:00.000,TP,1.6168,40.42
LTC,QR8_gated,2025-07-15T04:00:00.000,2025-07-15T13:00:00.000,TP,1.7661,44.15
LTC,QR8_gated,2025-07-28T15:00:00.000,2025-07-28T23:00:00.000,SL,-1.7581,-43.95
LTC,QR8_gated,2025-08-01T00:00:00.000,2025-08-01T00:00:00.000,SL,-1.8669,-46.67
LTC,QR8_gated,2025-08-14T13:00:00.000,2025-08-14T18:00:00.000,SL,-2.6563,-66.41
LTC,QR8_gated,2025-08-15T14:00:00.000,2025-08-15T15:00:00.000,SL,-1.9382,-48.45
LTC,QR8_gated,2025-08-15T17:00:00.000,2025-08-15T23:00:00.000,TP,1.4269,35.67
LTC,QR8_gated,2025-08-18T03:00:00.000,2025-08-18T13:00:00.000,TP,1.8458,46.15
LTC,QR8_gated,2025-09-14T15:00:00.000,2025-09-14T22:00:00.000,TP,0.9665,24.16
LTC,QR8_gated,2025-09-15T09:00:00.000,2025-09-16T00:00:00.000,TP,0.659,16.47
LTC,QR8_gated,2025-10-07T19:00:00.000,2025-10-07T22:00:00.000,TP,1.5968,39.92
LTC,QR8_gated,2025-10-10T22:00:00.000,2025-10-10T22:00:00.000,SL,-12.5131,-312.83
LTC,QR8_gated,2025-10-11T00:00:00.000,2025-10-11T18:00:00.000,TP,1.0117,25.29
LTC,QR8_gated,2025-10-30T14:00:00.000,2025-10-30T17:00:00.000,SL,-2.3555,-58.89
LTC,QR8_gated,2025-11-03T04:00:00.000,2025-11-03T06:00:00.000,SL,-1.9908,-49.77
LTC,QR8_gated,2025-11-03T08:00:00.000,2025-11-03T15:00:00.000,SL,-2.0928,-52.32
LTC,QR8_gated,2025-11-12T17:00:00.000,2025-11-13T02:00:00.000,TP,4.2642,106.6
LTC,QR8_gated,2025-11-16T18:00:00.000,2025-11-17T07:00:00.000,TP,1.6532,41.33
LTC,QR8_gated,2025-12-11T02:00:00.000,2025-12-11T17:00:00.000,TP,-0.1546,-3.86
LTC,QR8_gated,2025-12-31T18:00:00.000,2026-01-01T05:00:00.000,TP,0.9352,23.38
LTC,QR8_gated,2026-01-11T22:00:00.000,2026-01-11T23:00:00.000,SL,-1.034,-25.85
LTC,QR8_gated,2026-02-28T07:00:00.000,2026-02-28T18:00:00.000,TP,2.0001,50.0
LTC,QR8_gated,2026-03-06T14:00:00.000,2026-03-06T17:00:00.000,SL,-1.4859,-37.15
LTC,QR8_gated,2026-03-18T12:00:00.000,2026-03-18T12:00:00.000,SL,-1.3433,-33.58
LTC,QR8_gated,2026-03-18T14:00:00.000,2026-03-18T15:00:00.000,SL,-1.4455,-36.14
LTC,QR8_gated,2026-03-22T00:00:00.000,2026-03-22T00:00:00.000,SL,-1.0671,-26.68
LTC,QR8_gated,2026-03-26T07:00:00.000,2026-03-26T09:00:00.000,SL,-0.9787,-24.47
LTC,QR8_gated,2026-03-26T11:00:00.000,2026-03-26T17:00:00.000,SL,-0.9883,-24.71
LTC,QR8_gated,2026-04-19T23:00:00.000,2026-04-20T04:00:00.000,TP,1.1662,29.15
LTC,QR8_gated,2026-05-13T16:00:00.000,2026-05-14T05:00:00.000,TP,1.3139,32.85
LTC,QR8_gated,2026-05-16T10:00:00.000,2026-05-16T23:00:00.000,TP,0.7116,17.79
LTC,QR8_gated,2026-06-23T07:00:00.000,2026-06-23T08:00:00.000,SL,-1.2192,-30.48
LTC,QR8_gated,2026-06-23T10:00:00.000,2026-06-23T14:00:00.000,SL,-1.2985,-32.46
LTC,QR8_gated,2026-06-23T16:00:00.000,2026-06-24T07:00:00.000,TP,0.4295,10.74
LTC,QR8_raw,2025-05-30T01:00:00.000,2025-05-30T16:00:00.000,SL,-2.3363,-58.41
LTC,QR8_raw,2025-05-30T18:00:00.000,2025-05-30T23:00:00.000,SL,-2.2887,-57.22
LTC,QR8_raw,2025-05-31T01:00:00.000,2025-05-31T12:00:00.000,TP,1.4556,36.39
LTC,QR8_raw,2025-06-05T21:00:00.000,2025-06-06T11:00:00.000,TP,2.6106,65.26
LTC,QR8_raw,2025-06-12T12:00:00.000,2025-06-12T17:00:00.000,TP,1.7588,43.97
LTC,QR8_raw,2025-06-13T01:00:00.000,2025-06-13T15:00:00.000,TP,1.3514,33.79
LTC,QR8_raw,2025-06-17T16:00:00.000,2025-06-17T16:00:00.000,SL,-1.5425,-38.56
LTC,QR8_raw,2025-06-17T18:00:00.000,2025-06-18T00:00:00.000,TP,1.9646,49.12
LTC,QR8_raw,2025-06-20T18:00:00.000,2025-06-21T05:00:00.000,TP,1.4831,37.08
LTC,QR8_raw,2025-06-21T20:00:00.000,2025-06-21T21:00:00.000,SL,-1.3424,-33.56
LTC,QR8_raw,2025-06-22T16:00:00.000,2025-06-22T22:00:00.000,TP,2.7705,69.26
LTC,QR8_raw,2025-07-01T21:00:00.000,2025-07-02T05:00:00.000,TP,0.8079,20.2
LTC,QR8_raw,2025-07-12T16:00:00.000,2025-07-12T23:00:00.000,TP,1.6168,40.42
LTC,QR8_raw,2025-07-15T04:00:00.000,2025-07-15T13:00:00.000,TP,1.7661,44.15
LTC,QR8_raw,2025-07-28T15:00:00.000,2025-07-28T23:00:00.000,SL,-1.7581,-43.95
LTC,QR8_raw,2025-08-01T00:00:00.000,2025-08-01T00:00:00.000,SL,-1.8669,-46.67
LTC,QR8_raw,2025-08-01T09:00:00.000,2025-08-01T13:00:00.000,TP,2.0313,50.78
LTC,QR8_raw,2025-08-14T13:00:00.000,2025-08-14T18:00:00.000,SL,-2.6563,-66.41
LTC,QR8_raw,2025-08-15T14:00:00.000,2025-08-15T15:00:00.000,SL,-1.9382,-48.45
LTC,QR8_raw,2025-08-15T17:00:00.000,2025-08-15T23:00:00.000,TP,1.4269,35.67
LTC,QR8_raw,2025-08-18T03:00:00.000,2025-08-18T13:00:00.000,TP,1.8458,46.15
LTC,QR8_raw,2025-08-25T08:00:00.000,2025-08-25T19:00:00.000,SL,-2.2272,-55.68
LTC,QR8_raw,2025-08-25T21:00:00.000,2025-08-26T04:00:00.000,TP,2.8163,70.41
LTC,QR8_raw,2025-09-01T03:00:00.000,2025-09-01T07:00:00.000,TP,1.6803,42.01
LTC,QR8_raw,2025-09-14T15:00:00.000,2025-09-14T22:00:00.000,TP,0.9665,24.16
LTC,QR8_raw,2025-09-15T09:00:00.000,2025-09-16T00:00:00.000,TP,0.659,16.47
LTC,QR8_raw,2025-09-22T01:00:00.000,2025-09-22T02:00:00.000,SL,-1.2912,-32.28
LTC,QR8_raw,2025-09-22T06:00:00.000,2025-09-22T06:00:00.000,SL,-1.5075,-37.69
LTC,QR8_raw,2025-09-22T08:00:00.000,2025-09-23T00:00:00.000,TP,0.1973,4.93
LTC,QR8_raw,2025-09-25T05:00:00.000,2025-09-25T12:00:00.000,SL,-1.4017,-35.04
LTC,QR8_raw,2025-09-25T18:00:00.000,2025-09-26T00:00:00.000,TP,2.3527,58.82
LTC,QR8_raw,2025-09-30T16:00:00.000,2025-09-30T19:00:00.000,TP,1.0427,26.07
LTC,QR8_raw,2025-10-07T19:00:00.000,2025-10-07T22:00:00.000,TP,1.5968,39.92
LTC,QR8_raw,2025-10-10T22:00:00.000,2025-10-10T22:00:00.000,SL,-12.5131,-312.83
LTC,QR8_raw,2025-10-11T00:00:00.000,2025-10-11T18:00:00.000,TP,1.0117,25.29
LTC,QR8_raw,2025-10-11T20:00:00.000,2025-10-12T06:00:00.000,TP,1.0336,25.84
LTC,QR8_raw,2025-10-17T07:00:00.000,2025-10-17T07:00:00.000,SL,-2.5232,-63.08
LTC,QR8_raw,2025-10-17T09:00:00.000,2025-10-17T15:00:00.000,TP,5.3031,132.58
LTC,QR8_raw,2025-10-21T05:00:00.000,2025-10-21T12:00:00.000,TP,1.6102,40.26
LTC,QR8_raw,2025-10-30T14:00:00.000,2025-10-30T17:00:00.000,SL,-2.3555,-58.89
LTC,QR8_raw,2025-11-03T04:00:00.000,2025-11-03T06:00:00.000,SL,-1.9908,-49.77
LTC,QR8_raw,2025-11-03T08:00:00.000,2025-11-03T15:00:00.000,SL,-2.0928,-52.32
LTC,QR8_raw,2025-11-04T22:00:00.000,2025-11-05T02:00:00.000,TP,3.2143,80.36
LTC,QR8_raw,2025-11-12T17:00:00.000,2025-11-13T02:00:00.000,TP,4.2642,106.6
LTC,QR8_raw,2025-11-16T18:00:00.000,2025-11-17T07:00:00.000,TP,1.6532,41.33
LTC,QR8_raw,2025-11-17T20:00:00.000,2025-11-18T04:00:00.000,TP,1.7099,42.75
LTC,QR8_raw,2025-11-19T18:00:00.000,2025-11-19T23:00:00.000,TP,2.6981,67.45
LTC,QR8_raw,2025-11-20T17:00:00.000,2025-11-21T07:00:00.000,SL,-2.3241,-58.1
LTC,QR8_raw,2025-11-21T10:00:00.000,2025-11-21T12:00:00.000,SL,-3.1639,-79.1
LTC,QR8_raw,2025-12-01T01:00:00.000,2025-12-01T12:00:00.000,SL,-1.8317,-45.79
LTC,QR8_raw,2025-12-05T17:00:00.000,2025-12-06T09:00:00.000,TP,-0.1298,-3.25
LTC,QR8_raw,2025-12-11T02:00:00.000,2025-12-11T17:00:00.000,TP,-0.1546,-3.86
LTC,QR8_raw,2025-12-14T12:00:00.000,2025-12-14T14:00:00.000,SL,-0.9811,-24.53
LTC,QR8_raw,2025-12-14T16:00:00.000,2025-12-14T21:00:00.000,SL,-1.1435,-28.59
LTC,QR8_raw,2025-12-15T16:00:00.000,2025-12-15T16:00:00.000,SL,-1.6091,-40.23
LTC,QR8_raw,2025-12-15T18:00:00.000,2025-12-16T06:00:00.000,TP,1.8035,45.09
LTC,QR8_raw,2025-12-31T18:00:00.000,2026-01-01T05:00:00.000,TP,0.9352,23.38
LTC,QR8_raw,2026-01-11T22:00:00.000,2026-01-11T23:00:00.000,SL,-1.034,-25.85
LTC,QR8_raw,2026-01-12T01:00:00.000,2026-01-12T05:00:00.000,TP,1.8595,46.49
LTC,QR8_raw,2026-01-12T11:00:00.000,2026-01-12T12:00:00.000,SL,-1.5819,-39.55
LTC,QR8_raw,2026-01-12T14:00:00.000,2026-01-13T04:00:00.000,TP,0.4733,11.83
LTC,QR8_raw,2026-01-15T04:00:00.000,2026-01-15T09:00:00.000,TP,3.49,87.25
LTC,QR8_raw,2026-01-15T16:00:00.000,2026-01-16T08:00:00.000,TP,0.1518,3.79
LTC,QR8_raw,2026-01-19T00:00:00.000,2026-01-19T00:00:00.000,SL,-1.5591,-38.98
LTC,QR8_raw,2026-01-19T02:00:00.000,2026-01-19T15:00:00.000,TP,1.9344,48.36
LTC,QR8_raw,2026-01-20T17:00:00.000,2026-01-20T20:00:00.000,SL,-1.6974,-42.43
LTC,QR8_raw,2026-01-20T22:00:00.000,2026-01-20T22:00:00.000,SL,-1.7445,-43.61
LTC,QR8_raw,2026-01-29T15:00:00.000,2026-01-29T15:00:00.000,SL,-1.3172,-32.93
LTC,QR8_raw,2026-01-29T17:00:00.000,2026-01-29T18:00:00.000,SL,-1.6037,-40.09
LTC,QR8_raw,2026-01-29T20:00:00.000,2026-01-30T01:00:00.000,SL,-1.863,-46.58
LTC,QR8_raw,2026-01-30T03:00:00.000,2026-01-30T11:00:00.000,TP,1.4152,35.38
LTC,QR8_raw,2026-01-31T09:00:00.000,2026-01-31T14:00:00.000,SL,-1.8918,-47.3
LTC,QR8_raw,2026-01-31T16:00:00.000,2026-01-31T17:00:00.000,SL,-2.3594,-58.99
LTC,QR8_raw,2026-01-31T19:00:00.000,2026-02-01T07:00:00.000,TP,2.9707,74.27
